outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,8,8.885,8,2.49113929759056,100,0,0,0.9,47,0,6260,cluster,0.01129254633081,3,2.907,3,0.697388700797482,8,7.487,7,4.81745067437125,True,4,3.00800800800801,3,0.708828875195026,99.9000000000001,0.1,0
True,8,8.5,8,2.14615936034582,100,0,0,0.9,48,0,6260,cluster,0.01129254633081,3,2.937,3,0.681931814773295,8,7.761,7,4.78705326897456,True,4,3.02102102102102,3,0.705021711844913,99.9000000000001,0.1,0
True,8,8.416,8,2.18424907004673,100,0,0,0.9,49,0,6260,cluster,0.01129254633081,3,2.876,3,0.714579596686051,8,7.309,7,4.62855474203341,True,4,3.003003003003,3,0.799769105187618,99.9000000000001,0.1,0
True,8,8.169,8,1.90851748747555,100,0,0,0.9,50,0,6260,cluster,0.01129254633081,3,2.843,3,0.693073589166403,8,7.457,7,4.85346793540454,True,4,2.97091273821464,3,0.685248250565394,99.7000000000001,0.3,0
False,,37.3636363636364,39,4.65681762722389,2.2,97.6000000000001,0.2,1,1,0,6260,cluster,0.01129254633081,,22.7022900763359,22,8.22414491853388,,2.29007633587786,1,2.56216913594629,False,,36.8636363636364,40,14.5774348559299,19.8,80.1000000000001,0.1
False,,36.2765957446809,37,4.06700332808079,4.7,95.2000000000001,0.1,1,2,0,6260,cluster,0.01129254633081,,18.031894934334,16,8.59604798000306,,1.97748592870544,1,2.34129653756607,False,,34.3447293447293,35,14.0513190212623,35.1,64.8,0.1
False,,36.2637362637363,38,5.14586180660159,9.10000000000001,90.7000000000001,0.2,1,3,0,6260,cluster,0.01129254633081,,14.5668016194332,12,7.7666666654942,,1.93792172739541,1,2.0855988435899,False,,32.3862332695985,32,14.8051707209206,52.3,47.7,0
False,,36.4385964912281,38,4.96661678013207,11.4,88.5000000000001,0.1,1,4,0,6260,cluster,0.01129254633081,,12.0848837209302,10,6.49336006906126,,1.93255813953488,1,2.10151893353716,False,,31.5714285714286,32,14.9678112678394,63,36.9,0.1
False,,35.841059602649,37,4.85292663147582,15.1,84.8000000000001,0.1,1,5,0,6260,cluster,0.01129254633081,32,10.2641509433962,9,5.76091016370877,2,2.07966457023061,2,1.96348892952717,True,54,29.3862068965517,28,15.2578690638957,72.5000000000001,27.5,0
False,,35.2456140350877,36,5.30402264341964,22.8,77.1000000000001,0.1,1,6,0,6260,cluster,0.01129254633081,20,8.94291539245668,8,4.76210868902991,2,2.32008154943935,2,2.10661169591987,True,45,27.9551122194514,26,15.2699068403378,80.2000000000001,19.8,0
False,,35.0752688172043,36,5.48030666372368,27.9,72.0000000000001,0.1,1,7,0,6260,cluster,0.01129254633081,9,7.64451158106747,7,3.25633824401472,2,2.54783484390735,2,2.21547651720855,True,37,25.3725029377203,23,14.6836166394078,85.1000000000001,14.9,0
False,,34.5154320987654,36,5.64563713326062,32.4,67.5,0.1,1,8,0,6260,cluster,0.01129254633081,7,6.95595595595596,6,2.83409494481365,2,2.81681681681682,2,2.25356518288489,True,32,24.1463687150838,21,14.8201065933909,89.5000000000001,10.5,0
