outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,30,30.5648621041879,30,5.07257152495412,97.9000000000001,2.1,0,0.1,0,1.65,6260,distributed,0.0192,15,12.986,13,3.91532936034761,6,5.478,4,4.07793035742397,True,15,15.3817635270541,15,4.74284062251025,99.8000000000001,0.2,0
True,28,27.7675350701403,28,4.76923046777802,99.8000000000001,0.2,0,0.1,0,1.7,6260,distributed,0.0192,13,11.08,11,2.90441043931466,6,5.967,5,4.22207425325515,True,11,12.6442885771543,12,4.20619859947271,99.8000000000001,0.2,0
True,26,26.839,26,4.34822710998402,100,0,0,0.1,0,1.75,6260,distributed,0.0192,12,11.207,11,2.57451956683184,7,6.736,6,4.19646327280485,True,12,11.417,11,3.29744006768887,100,0,0
True,26,26.107,26,4.70654342378778,100,0,0,0.1,0,1.8,6260,distributed,0.0192,11,10.136,10,2.5922006095208,8,6.811,6,4.21963019706704,True,10,10.4543630892678,9,3.73403301112164,99.7000000000001,0.3,0
True,25,25.3773773773774,25,3.87088006029248,99.9000000000001,0.1,0,0.1,0,1.85,6260,distributed,0.0192,12,11.925,12,2.05459850092421,7,8.295,8,4.46698723974,True,11,10.792,10,2.75113358454292,100,0,0
True,26,26.3043043043043,26,4.52747053894031,99.9000000000001,0.1,0,0.1,0,1.9,6260,distributed,0.0192,12,11.253,11,2.54106099887429,7,7.432,7,4.54217745139927,True,12,10.805,11,3.27154015717368,100,0,0
True,26,25.922,26,4.36049492603764,100,0,0,0.1,0,1.95,6260,distributed,0.0192,11,10.277,10,2.4323385866281,6,6.568,6,3.9134864251713,True,11,10.6172344689379,10,3.37884844299589,99.8000000000001,0.2,0
True,25,25.765,26,3.96910254339693,100,0,0,0.1,0,2,6260,distributed,0.0192,12,11.295,11,2.36007944781526,7,7.447,7,3.94806167631662,True,9,10.394,10,2.97703946900272,100,0,0
True,23,23.676,24,3.45152488039707,100,0,0,0.1,0,2.1,6260,distributed,0.0192,11,9.797,10,2.29690900995229,6,7.706,7,4.24070324356704,True,8,8.74472361809045,8,2.86604796780581,99.5000000000001,0.5,0
True,21,21.738,21,3.18862917254421,100,0,0,0.1,0,2.2,6260,distributed,0.0192,9,8.26,8,1.921561864734,7,7.273,7,3.98076261537912,True,7,7.59839357429719,8,2.33735112270324,99.6000000000001,0.4,0
True,23,24.039,24,3.68096169499222,100,0,0,0.1,0,2.3,6260,distributed,0.0192,11,9.897,10,2.19872485773004,5,7.272,6,4.23650988432696,True,11,9.37975951903808,10,3.22519377589451,99.8000000000001,0.2,0
True,24,23.999,24,3.40514302195958,100,0,0,0.1,0,2.4,6260,distributed,0.0192,11,10.606,11,1.94441867919438,8,8.033,7,4.09168803796184,True,8,9.24224224224224,9,2.58148047034956,99.9000000000001,0.1,0
True,22,22.234,22,2.76247063332807,100,0,0,0.1,0,2.5,6260,distributed,0.0192,10,9.677,10,1.99114816123763,6,8.503,7.5,4.72165130012795,True,9,8.406,8,2.22242300204079,100,0,0
True,21,21.661,22,3.078973692645,100,0,0,0.1,0,2.6,6260,distributed,0.0192,9,8.611,8,1.87341372899848,7,7.694,7,4.63620146240433,True,9,7.592,8,2.52617022387645,100,0,0
True,23,23.034,23,3.23277651562863,100,0,0,0.1,0,2.7,6260,distributed,0.0192,10,9.775,10,2.2195438720602,5,7.899,7,4.13192437007262,True,10,8.64120603015075,9,2.72138572312599,99.5000000000001,0.5,0
True,23,23.09,23,3.43684448295235,100,0,0,0.1,0,2.8,6260,distributed,0.0192,10,9.242,9,2.35572409250319,8,7.296,6,4.39208196644826,True,10,8.84475806451613,9,2.40213546249517,99.2000000000001,0.8,0
True,21,21.763,21,3.42736502287107,100,0,0,0.1,0,2.9,6260,distributed,0.0192,9,8.363,8,2.04039971574199,9,8.029,7,3.98248151282589,True,7,7.00803212851406,6,2.65823259801555,99.6000000000001,0.4,0
True,23,22.992,23,3.32775239463515,100,0,0,0.1,0,3,6260,distributed,0.0192,10,9.46,9,1.85267374353932,7,7.595,7,4.06607611832341,True,6,7.81781781781782,7,3.13890037089125,99.9000000000001,0.1,0
True,20,19.8,20,2.97085846179181,100,0,0,0.1,0,3.1,6260,distributed,0.0192,8,8.072,8,1.73632255068003,9,9.813,9,4.47437492841179,True,5,5.4159113796576,5,1.9555041744356,99.3000000000001,0.7,0
True,20,20.66,20,3.2137828178021,100,0,0,0.1,0,3.2,6260,distributed,0.0192,9,8.236,8,1.75963177966301,13,8.884,8,4.97358462278466,True,8,6.89929506545821,7,2.24257295101636,99.3000000000001,0.7,0
